numberofinjections,activityonline,state,activityclass,industry,size,vulnerabilityscore,potentialdamage
40.09286335,2.864345351,VIC,lowrisk,energy,largesize,0.521758598,58089.9995
1,5.026379137,QLD,highrisk,IT,medsize,0.521896898,39329.99267
1,8.379076048,WA,medrisk,IT,smallsize,0.522035178,33079.78109
1,7.882741701,NSW,lowrisk,health,medsize,0.522173438,39117.4926
1,6.566432518,NSW,medrisk,IT,smallsize,0.522311678,37400.88589
30.67463184,3.625547686,NT,lowrisk,IT,largesize,0.522449898,58204.08024
34.14987946,3.762929072,TAS,lowrisk,financials,largesize,0.522588098,76825.91275
1,10.81743856,TAS,medrisk,financials,medsize,0.522726278,38404.85246
1,4.410910612,SA,highrisk,financials,smallsize,0.522864438,51955.77064
1,6.312560094,VIC,medrisk,financials,smallsize,0.523002578,41063.05222
1,7.081010464,NT,medrisk,IT,medsize,0.523140698,29097.27494
1,8.694947087,NSW,lowrisk,financials,medsize,0.523278798,37646.1148
1,3.930830958,VIC,medrisk,IT,smallsize,0.523416878,25538.43024
1,13.34384214,QLD,lowrisk,IT,smallsize,0.523554938,48898.60829
1,11.51802208,WA,lowrisk,financials,largesize,0.523692978,67125.55888
24.39364574,5.261895564,SA,medrisk,IT,largesize,0.523830998,74866.39604
1,7.846084681,SA,medrisk,health,smallsize,0.523968998,37315.20895
1,9.714160318,TAS,medrisk,energy,largesize,0.524106978,62809.46048
1,7.164949883,SA,medrisk,consumerstaples,smallsize,0.524244938,39492.97789
1,10.26858767,VIC,medrisk,consumerstaples,medsize,0.524382878,35374.05892
1,8.82927102,VIC,medrisk,consumerstaples,smallsize,0.524520798,47075.54261
1,10.2532669,QLD,lowrisk,IT,smallsize,0.524658698,40961.46855
1,8.944644902,SA,medrisk,health,smallsize,0.524796578,42120.77906
1,6.859549709,NSW,highrisk,health,largesize,0.524934438,73620.98792
1,7.497024258,VIC,medrisk,financials,largesize,0.525072278,77236.36624
1,11.09746093,SA,lowrisk,energy,smallsize,0.525210098,36617.25937
1,6.512235307,QLD,medrisk,consumerstaples,smallsize,0.525347898,23001.85617
1,6.54078522,VIC,highrisk,consumerstaples,smallsize,0.525485678,41185.94472
1,6.413815642,NT,highrisk,consumerstaples,largesize,0.525623438,55354.82812
1,7.470677276,TAS,medrisk,energy,medsize,0.525761178,46010.994
1,5.460702204,NSW,highrisk,financials,smallsize,0.525898898,31458.24501
1,5.772867841,NSW,highrisk,health,largesize,0.526036598,62824.57634
1,8.794265844,VIC,lowrisk,consumerstaples,smallsize,0.526174278,31878.45805
1,7.179807978,WA,medrisk,energy,medsize,0.526311938,21799.55424
1,12.95012956,WA,medrisk,energy,smallsize,0.526449578,57573.63041
1,5.602885014,SA,highrisk,financials,largesize,0.526587198,65429.8146
1,10.27528753,QLD,medrisk,IT,largesize,0.526724798,50784.60763
1,10.13149079,QLD,medrisk,energy,medsize,0.526862378,41421.65895
30.48340318,8.317920946,QLD,lowrisk,financials,largesize,0.526999938,88859.83437
30.70000358,6.145058402,TAS,lowrisk,financials,largesize,0.527137478,73726.3448
33.52568992,9.77360566,SA,lowrisk,IT,medsize,0.527274998,18399.4659
30.02378941,7.229365221,QLD,lowrisk,financials,largesize,0.527412498,76156.749
1,5.900786205,TAS,medrisk,financials,medsize,0.527549978,33285.46271
52.8914881,7.329278449,WA,lowrisk,health,largesize,0.527687438,76115.58358
1,4.686807281,TAS,highrisk,health,largesize,0.527824878,57663.99474
1,6.824164477,WA,highrisk,energy,largesize,0.527962298,61302.48634
1,10.95208672,NSW,highrisk,energy,largesize,0.528099698,54851.67182
36.89169734,7.613724346,WA,lowrisk,financials,largesize,0.528237078,68120.51289
1,8.020273838,SA,lowrisk,energy,medsize,0.528374438,26271.53786
28.31329361,8.350115863,NT,medrisk,health,largesize,0.528511778,76806.80238
1,6.276091658,QLD,medrisk,consumerstaples,smallsize,0.528649098,54065.36817
1,5.274149855,NT,medrisk,consumerstaples,medsize,0.528786398,37442.49504
1,4.842811332,TAS,medrisk,consumerstaples,medsize,0.528923678,23646.27496
1,6.99850421,QLD,medrisk,consumerstaples,smallsize,0.529060938,49046.54781
1,11.80462581,NSW,medrisk,consumerstaples,medsize,0.529198178,32740.80796
29.4929447,6.453810487,NSW,lowrisk,financials,medsize,0.529335398,43305.28114
1,6.173691272,TAS,medrisk,health,medsize,0.529472598,26201.73482
1,5.294812233,WA,medrisk,consumerstaples,medsize,0.529609778,26712.9443
32.42003783,6.966409573,NSW,lowrisk,financials,medsize,0.529746938,30445.15886
1,6.255971979,QLD,highrisk,consumerstaples,largesize,0.529884078,76039.10385
1,10.85643275,QLD,lowrisk,consumerstaples,medsize,0.530021198,20843.33573
22.79652396,7.466156106,NT,medrisk,health,smallsize,0.530158298,51296.9996
29.68776267,5.200267701,WA,lowrisk,health,largesize,0.530295378,64970.98738
1,6.221577779,SA,highrisk,consumerstaples,smallsize,0.530432438,33683.91987
1,7.188101642,NT,medrisk,financials,smallsize,0.530569478,24964.58084
1,2.141967496,SA,highrisk,financials,smallsize,0.530706498,55852.22407
1,6.688214332,WA,medrisk,energy,largesize,0.530843498,90891.03881
1,8.157681811,WA,medrisk,health,medsize,0.530980478,46373.57293
35.22886281,6.627838069,NSW,medrisk,IT,largesize,0.531117438,50149.85488
1,6.585435731,NT,medrisk,energy,medsize,0.531254378,44959.0481
1,10.53716007,WA,medrisk,consumerstaples,medsize,0.531391298,14321.61225
1,8.8788275,WA,lowrisk,IT,smallsize,0.531528198,40407.24826
1,9.46162108,TAS,medrisk,financials,smallsize,0.531665078,43509.3983
1,5.879790961,VIC,highrisk,energy,smallsize,0.531801938,57994.32261
1,3.669075161,SA,highrisk,consumerstaples,medsize,0.531938778,41024.18996
1,4.748811178,TAS,lowrisk,energy,medsize,0.532075598,35211.4581
1,5.018810424,TAS,highrisk,energy,largesize,0.532212398,73626.97328
1,6.641033492,TAS,medrisk,consumerstaples,smallsize,0.532349178,33687.48258
32.73677472,5.825871026,WA,lowrisk,health,largesize,0.532485938,72665.76693
1,9.47724434,SA,lowrisk,consumerstaples,medsize,0.532622678,40779.88932
1,6.611434298,QLD,highrisk,health,largesize,0.532759398,64833.89391
56.10274569,5.520211072,QLD,lowrisk,IT,largesize,0.532896098,73354.36108
1,8.205791266,NSW,medrisk,health,largesize,0.533032778,65802.15361
1,10.11575772,NT,medrisk,health,medsize,0.533169438,48947.50884
1,9.129555656,NSW,medrisk,IT,smallsize,0.533306078,45071.89554
40.45028856,8.291194836,QLD,lowrisk,health,largesize,0.533442698,58543.48526
1,8.677530748,QLD,lowrisk,energy,medsize,0.533579298,50453.75902
1,9.803761164,WA,medrisk,IT,medsize,0.533715878,40591.65118
1,11.15751499,NSW,medrisk,energy,medsize,0.533852438,42560.11578
1,9.287963816,VIC,medrisk,IT,medsize,0.533988978,33901.6923
44.90375035,7.658101224,QLD,lowrisk,financials,medsize,0.534125498,46353.8468
1,4.364121954,NSW,medrisk,financials,smallsize,0.534261998,40365.88195
1,6.112499583,QLD,highrisk,energy,largesize,0.534398478,71145.46737
1,6.748567202,VIC,highrisk,health,largesize,0.534534938,83251.24516
30.35488072,6.041897031,NT,lowrisk,financials,medsize,0.534671378,46550.40568
47.57714239,9.881309908,WA,lowrisk,consumerstaples,largesize,0.534807798,49316.21488
1,5.477585655,WA,highrisk,financials,largesize,0.534944198,56713.39237
1,13.38685832,WA,medrisk,consumerstaples,smallsize,0.535080578,23496.93362
1,11.61574671,NT,lowrisk,financials,largesize,0.535216938,59981.6565
1,11.0516244,NSW,lowrisk,consumerstaples,smallsize,0.535353278,44932.33324
1,5.973561993,NSW,highrisk,health,smallsize,0.535489598,35763.894
1,8.538730712,WA,medrisk,energy,largesize,0.535625898,64635.48127
1,7.385687559,QLD,highrisk,energy,smallsize,0.535762178,46340.15403
1,1.73312663,QLD,highrisk,financials,medsize,0.535898438,47370.02214
1,6.499151391,NT,medrisk,IT,smallsize,0.536034678,45846.14726
1,0.277489791,NT,medrisk,energy,smallsize,0.536170898,26054.36563
1,9.685658492,QLD,medrisk,energy,smallsize,0.536307098,44077.70286
1,5.751106712,SA,medrisk,health,medsize,0.536443278,34343.23476
1,7.360063638,TAS,lowrisk,IT,smallsize,0.536579438,32294.7204
1,8.739561443,NT,medrisk,consumerstaples,medsize,0.536715578,31727.1962
1,11.55774259,SA,medrisk,health,medsize,0.536851698,21822.40284
1,8.15165208,WA,medrisk,financials,smallsize,0.536987798,50657.19374
33.99634664,4.761599538,SA,medrisk,consumerstaples,largesize,0.537123878,60055.26325
1,4.197551773,NT,lowrisk,energy,medsize,0.537259938,14690.44553
32.62485191,11.44154947,VIC,lowrisk,consumerstaples,largesize,0.537395978,57894.41607
1,9.356445836,QLD,highrisk,IT,largesize,0.537531998,42724.17624
1,5.007479378,NSW,medrisk,health,medsize,0.537667998,14212.92381
1,7.621061074,WA,lowrisk,health,medsize,0.537803978,29657.3325
32.19278295,7.167580413,QLD,lowrisk,IT,largesize,0.537939938,69862.20971
1,4.900119041,WA,lowrisk,energy,smallsize,0.538075878,49623.78415
1,3.732326078,TAS,medrisk,IT,largesize,0.538211798,66690.39227
1,4.127065244,NT,medrisk,health,largesize,0.538347698,77029.14369
1,11.28386768,VIC,medrisk,consumerstaples,medsize,0.538483578,46376.02717
29.72261334,10.7500675,VIC,medrisk,financials,largesize,0.538619438,67324.86516
1,9.188067076,VIC,lowrisk,consumerstaples,medsize,0.538755278,40960.91235
1,9.573155911,WA,medrisk,IT,smallsize,0.538891098,44574.74796
1,7.531591338,NT,medrisk,health,smallsize,0.539026898,42064.3552
1,10.52825115,QLD,medrisk,financials,medsize,0.539162678,56791.26552
34.68930391,8.087354557,VIC,medrisk,IT,largesize,0.539298438,76379.98805
37.24439172,7.28898541,QLD,medrisk,financials,largesize,0.539434178,80305.48357
1,8.400631488,WA,lowrisk,financials,medsize,0.539569898,50337.05242
1,5.435688322,VIC,lowrisk,consumerstaples,medsize,0.539705598,33652.9068
34.23109017,13.62282455,TAS,lowrisk,IT,medsize,0.539841278,55630.33665
1,6.319287551,QLD,lowrisk,IT,medsize,0.539976938,32774.42761
1,11.1212125,TAS,lowrisk,energy,smallsize,0.540112578,52086.3596
1,6.793329685,NSW,medrisk,financials,smallsize,0.540248198,59008.06604
1,10.13914385,WA,medrisk,consumerstaples,medsize,0.540383798,36893.67108
1,4.676175177,NSW,highrisk,financials,largesize,0.540519378,75463.85512
1,8.290406833,TAS,medrisk,financials,smallsize,0.540654938,34965.73935
24.29373623,7.739199085,TAS,medrisk,IT,largesize,0.540790478,60556.43731
1,9.285936468,NSW,medrisk,energy,smallsize,0.540925998,39085.46905
27.48022394,11.53304788,TAS,lowrisk,health,largesize,0.541061498,66979.64079
1,4.269752946,TAS,highrisk,consumerstaples,smallsize,0.541196978,17932.16323
31.36127007,8.611075533,VIC,lowrisk,health,smallsize,0.541332438,53135.01421
1,7.777835521,QLD,medrisk,financials,smallsize,0.541467878,36426.01596
1,5.025422935,QLD,medrisk,energy,smallsize,0.541603298,43017.03664
1,7.350995747,NT,medrisk,consumerstaples,medsize,0.541738698,46544.84196
37.79348347,9.548444065,SA,lowrisk,consumerstaples,largesize,0.541874078,66920.3892
1,5.736274044,TAS,highrisk,consumerstaples,largesize,0.542009438,49855.21517
1,6.174056912,SA,medrisk,IT,medsize,0.542144778,24711.07092
1,5.2378575,QLD,medrisk,financials,smallsize,0.542280098,46161.08769
1,4.214271786,VIC,highrisk,consumerstaples,medsize,0.542415398,41361.21067
1,6.701177869,NSW,highrisk,IT,largesize,0.542550678,61225.13503
1,10.01831874,VIC,medrisk,consumerstaples,largesize,0.542685938,61782.34046
1,4.644097103,QLD,highrisk,financials,smallsize,0.542821178,38065.00663
1,8.640122527,WA,medrisk,financials,smallsize,0.542956398,25093.11569
1,6.767721482,QLD,medrisk,energy,smallsize,0.543091598,37178.30524
1,9.036869898,NSW,medrisk,financials,smallsize,0.543226778,27617.21838
1,13.7167487,NSW,medrisk,consumerstaples,smallsize,0.543361938,29529.00668
1,7.351667723,WA,medrisk,financials,medsize,0.543497078,36027.511
1,7.979086345,VIC,medrisk,consumerstaples,smallsize,0.543632198,23634.37121
1,6.856671856,WA,highrisk,IT,largesize,0.543767298,78691.6358
1,5.562539928,VIC,lowrisk,IT,medsize,0.543902378,29392.75681
1,7.01026421,NT,medrisk,energy,medsize,0.544037438,34485.2642
1,8.975589732,NT,medrisk,consumerstaples,largesize,0.544172478,70172.24786
40.04720642,7.53065999,NSW,medrisk,energy,largesize,0.544307498,72944.5286
1,4.682266921,WA,highrisk,energy,smallsize,0.544442498,25609.31636
1,9.328361317,SA,lowrisk,energy,largesize,0.544577478,71625.46785
1,8.493238462,QLD,lowrisk,health,smallsize,0.544712438,22803.49309
1,8.374486337,QLD,medrisk,energy,medsize,0.544847378,29954.20224
1,10.25669971,TAS,medrisk,consumerstaples,smallsize,0.544982298,34174.95718
33.36073667,10.77018789,SA,lowrisk,IT,smallsize,0.545117198,37026.82235
1,8.866214878,NT,medrisk,health,smallsize,0.545252078,40328.67146
1,8.926282068,NSW,medrisk,IT,medsize,0.545386938,29771.07109
44.42588619,10.29182625,NT,medrisk,financials,largesize,0.545521778,63043.1301
1,7.751925017,SA,medrisk,energy,medsize,0.545656598,40201.72466
1,9.742658241,VIC,medrisk,energy,smallsize,0.545791398,40638.65276
36.92524328,4.375984743,SA,lowrisk,consumerstaples,largesize,0.545926178,64253.55097
48.49356877,9.779364213,TAS,lowrisk,IT,largesize,0.546060938,71868.92414
1,6.220414102,SA,medrisk,health,smallsize,0.546195678,49871.8924
1,7.575134372,SA,highrisk,IT,largesize,0.546330398,73670.51409
1,8.337628986,TAS,medrisk,financials,smallsize,0.546465098,39076.61541
37.72735974,7.237773893,VIC,medrisk,consumerstaples,largesize,0.546599778,79670.22478
1,11.71259604,QLD,lowrisk,IT,largesize,0.546734438,86260.18186
1,9.051476815,TAS,lowrisk,IT,medsize,0.546869078,25750.93613
61.2460549,7.803610185,VIC,lowrisk,energy,largesize,0.547003698,99721.34253
1,5.706800268,SA,lowrisk,consumerstaples,medsize,0.547138298,22180.13054
35.07681616,7.463313334,VIC,lowrisk,IT,largesize,0.547272878,60308.44138
1,9.417338244,TAS,lowrisk,financials,medsize,0.547407438,62029.78229
1,8.980437813,SA,medrisk,energy,largesize,0.547541978,77087.87814
1,7.891385989,SA,medrisk,financials,medsize,0.547676498,44171.8091
1,8.993460627,VIC,medrisk,IT,medsize,0.547810998,28913.4987
1,6.370523322,NSW,medrisk,energy,smallsize,0.547945478,25673.83264
49.75607596,9.574402903,NT,lowrisk,consumerstaples,largesize,0.548079938,73713.70507
1,3.43191072,NSW,lowrisk,health,medsize,0.548214378,36051.99347
1,6.743064346,SA,medrisk,consumerstaples,smallsize,0.548348798,38391.61541
24.61144775,8.522138118,VIC,lowrisk,financials,largesize,0.548483198,76288.39098
1,12.91729303,VIC,medrisk,energy,medsize,0.548617578,32111.13298
51.28495444,4.178012215,NT,medrisk,energy,largesize,0.548751938,52667.56854
29.67262994,7.787054506,NT,lowrisk,consumerstaples,largesize,0.548886278,45525.43863
40.12630542,9.542435173,SA,medrisk,health,largesize,0.549020598,82122.4211
1,7.731255214,SA,medrisk,energy,medsize,0.549154898,34542.18292
1,6.178231948,TAS,lowrisk,IT,medsize,0.549289178,58989.24313
1,6.377730542,NSW,medrisk,IT,smallsize,0.549423438,39370.09403
1,3.351385785,NSW,highrisk,energy,medsize,0.549557678,30702.01061
1,6.464896012,VIC,highrisk,IT,largesize,0.549691898,77347.28295
1,3.343878906,WA,highrisk,health,medsize,0.549826098,34997.05639
1,5.715668061,SA,medrisk,consumerstaples,medsize,0.549960278,39720.44814
1,10.73573192,NSW,medrisk,financials,smallsize,0.550094438,23029.23378
1,6.208332667,NSW,medrisk,health,smallsize,0.550228578,38536.08187
53.73927009,7.954702798,QLD,lowrisk,IT,largesize,0.550362698,59199.9117
1,5.42315725,NSW,highrisk,health,medsize,0.550496798,31166.34123
36.88137717,7.239970689,NT,lowrisk,consumerstaples,largesize,0.550630878,65214.63034
1,2.866243956,QLD,highrisk,energy,smallsize,0.550764938,52661.22169
1,5.356670084,NSW,lowrisk,energy,smallsize,0.550898978,29390.48431
1,4.937435211,NT,highrisk,health,largesize,0.551032998,52608.83841
1,5.142770542,NT,highrisk,financials,smallsize,0.551166998,49879.31873
40.36768693,7.639622899,SA,medrisk,consumerstaples,largesize,0.551300978,81200.82926
1,13.25214375,WA,lowrisk,health,medsize,0.551434938,42916.64456
23.64844202,6.730340468,TAS,lowrisk,consumerstaples,largesize,0.551568878,47884.64214
1,3.5196163,TAS,highrisk,health,medsize,0.551702798,28739.73267
1,13.27677659,TAS,medrisk,energy,largesize,0.551836698,53818.65209
1,7.377760631,VIC,medrisk,IT,medsize,0.551970578,40347.01913
31.59022552,7.109154155,WA,lowrisk,financials,largesize,0.552104438,83352.00836
1,8.135957487,NT,highrisk,energy,largesize,0.552238278,75973.58217
1,7.920580366,NT,medrisk,financials,smallsize,0.552372098,51163.82429
1,12.77775865,VIC,medrisk,IT,medsize,0.552505898,65361.6477
1,9.625039556,WA,medrisk,consumerstaples,medsize,0.552639678,22309.22233
21.50471976,5.919553294,WA,lowrisk,financials,largesize,0.552773438,84795.46256
1,6.428655998,VIC,highrisk,IT,largesize,0.552907178,68835.2601
37.81522768,6.284189583,VIC,medrisk,financials,largesize,0.553040898,70907.82976
1,5.947105425,QLD,highrisk,consumerstaples,smallsize,0.553174598,38106.13725
1,9.190573119,NT,medrisk,energy,smallsize,0.553308278,21395.36742
1,9.678177962,NSW,medrisk,energy,medsize,0.553441938,45500.87549
1,10.85307233,SA,medrisk,financials,largesize,0.553575578,72118.84519
1,3.988722183,QLD,highrisk,health,smallsize,0.553709198,54973.9367
39.24777889,9.165758481,QLD,lowrisk,consumerstaples,largesize,0.553842798,43616.4466
38.67429691,11.26611556,VIC,medrisk,energy,largesize,0.553976378,70008.17043
14.87174264,8.16188621,NSW,lowrisk,energy,medsize,0.554109938,33035.01561
39.34871444,13.86809737,SA,medrisk,health,largesize,0.554243478,62880.20199
1,6.062603958,NT,highrisk,financials,largesize,0.554376998,50985.99403
1,8.951026066,WA,medrisk,IT,smallsize,0.554510498,44618.32328
1,7.559258327,QLD,medrisk,energy,smallsize,0.554643978,38731.87103
1,6.662547272,WA,lowrisk,health,medsize,0.554777438,48366.07032
1,6.752922934,VIC,lowrisk,consumerstaples,medsize,0.554910878,49509.19994
1,5.193451774,TAS,highrisk,consumerstaples,largesize,0.555044298,65782.46629
1,6.982960416,SA,highrisk,energy,largesize,0.555177698,58726.34228
1,10.47557059,NSW,medrisk,IT,medsize,0.555311078,40361.25472
1,8.983406821,NT,highrisk,financials,largesize,0.555444438,56004.45398
41.87317381,7.31968141,WA,medrisk,energy,largesize,0.555577778,77355.77816
1,6.958661207,NT,lowrisk,IT,largesize,0.555711098,70685.025
1,8.531603309,VIC,medrisk,consumerstaples,medsize,0.555844398,13804.03315
31.88915772,4.878570865,WA,lowrisk,consumerstaples,smallsize,0.555977678,17923.6704
1,5.089539759,VIC,highrisk,consumerstaples,medsize,0.556110938,22573.90346
1,7.32251109,SA,highrisk,IT,largesize,0.556244178,50893.15629
1,10.13846977,NSW,medrisk,health,medsize,0.556377398,33186.79417
25.89741534,7.052986761,TAS,lowrisk,IT,largesize,0.556510598,58013.04208
1,11.17106693,TAS,lowrisk,consumerstaples,medsize,0.556643778,38969.53198
53.88731923,9.832749984,NT,lowrisk,energy,smallsize,0.556776938,33120.40546
1,7.973782998,NT,medrisk,financials,medsize,0.556910078,51423.93097
33.69585819,6.199779034,VIC,medrisk,financials,largesize,0.557043198,84075.25071
1,5.199152166,SA,medrisk,financials,smallsize,0.557176298,38681.80687
38.8532376,2.817448984,NT,lowrisk,financials,largesize,0.557309378,70249.91005
30.9067246,4.555246387,SA,lowrisk,IT,largesize,0.557442438,62658.66166
1,10.44456502,SA,medrisk,financials,smallsize,0.557575478,28315.8558
44.62504335,5.360626459,SA,medrisk,health,largesize,0.557708498,71321.50906
1,11.79907824,NSW,medrisk,health,smallsize,0.557841498,28459.06597
